snr_db,symbol_id,I_clean,Q_clean,rx_I,rx_Q
0,0,-0.9486832980505138,-0.9486832980505138,-1.5104160427372686,-0.08313042717113406
0,0,-0.9486832980505138,-0.9486832980505138,-1.6559104659150021,-0.8671939280996486
0,0,-0.9486832980505138,-0.9486832980505138,-1.0260960150938552,-0.6860012122383081
0,0,-0.9486832980505138,-0.9486832980505138,-1.617266965976107,0.008615589937899126
0,0,-0.9486832980505138,-0.9486832980505138,-0.6209341196484992,-0.4090487791577532
0,0,-0.9486832980505138,-0.9486832980505138,-0.4071665767978052,-0.8551659662231162
0,0,-0.9486832980505138,-0.9486832980505138,-0.4040355679638653,0.1477127176951578
0,0,-0.9486832980505138,-0.9486832980505138,-0.5120909257605302,-1.355016019798259
0,0,-0.9486832980505138,-0.9486832980505138,-0.6758358007892562,0.22769464279083818
0,0,-0.9486832980505138,-0.9486832980505138,-1.6587300120455593,-0.19991462138809946
0,0,-0.9486832980505138,-0.9486832980505138,-1.6041747776559068,-2.0050951794172933
0,0,-0.9486832980505138,-0.9486832980505138,-1.8685121662213744,-0.2775616707668346
0,0,-0.9486832980505138,-0.9486832980505138,-0.4613643340693621,-1.3664114006381092
0,0,-0.9486832980505138,-0.9486832980505138,-1.2056397828085847,-1.2334742316034117
0,0,-0.9486832980505138,-0.9486832980505138,0.11545949988960347,-0.9399204277791442
0,0,-0.9486832980505138,-0.9486832980505138,-1.4108749246770511,-1.3709849245573342
0,0,-0.9486832980505138,-0.9486832980505138,-1.1324951808254329,-1.74492690101771
0,0,-0.9486832980505138,-0.9486832980505138,-0.44844636939781857,-0.6313524298548701
0,0,-0.9486832980505138,-0.9486832980505138,-0.9790092089660792,-0.4603660963961871
0,0,-0.9486832980505138,-0.9486832980505138,-1.8820919984730606,-0.028113373855139345
0,0,-0.9486832980505138,-0.9486832980505138,-0.2619858811417871,-0.3594086282550891
0,0,-0.9486832980505138,-0.9486832980505138,-0.9494783987074185,-1.2046124643530245
0,0,-0.9486832980505138,-0.9486832980505138,0.2610514135639965,-1.069199536437555
0,0,-0.9486832980505138,-0.9486832980505138,-0.8903530303680703,-0.3820147091413957
0,0,-0.9486832980505138,-0.9486832980505138,-1.3688068227587917,0.04493386489992268
0,0,-0.9486832980505138,-0.9486832980505138,0.29862101167595956,-1.0606109409107747
0,0,-0.9486832980505138,-0.9486832980505138,-0.987673111945443,-1.033330362554434
0,0,-0.9486832980505138,-0.9486832980505138,-1.6565505404905243,-0.20638224813704786
0,0,-0.9486832980505138,-0.9486832980505138,-0.28832855196237517,0.22179909401639541
0,0,-0.9486832980505138,-0.9486832980505138,0.017546182924082943,-0.6371471249798887
0,0,-0.9486832980505138,-0.9486832980505138,-0.08812718023589794,-1.3393193541967945
0,0,-0.9486832980505138,-0.9486832980505138,-1.4375008998811776,-1.8913275150964437
0,0,-0.9486832980505138,-0.9486832980505138,0.18723844568251113,-1.1840773698128912
0,0,-0.9486832980505138,-0.9486832980505138,-0.2127029971976253,-0.25207985269849154
0,0,-0.9486832980505138,-0.9486832980505138,-1.9721166358325717,-1.34503289183021
0,0,-0.9486832980505138,-0.9486832980505138,-0.8886699878685502,-1.4311482732129308
0,0,-0.9486832980505138,-0.9486832980505138,-2.001895104341988,-1.4844557709446609
0,0,-0.9486832980505138,-0.9486832980505138,-1.8666424544349658,-1.200695640202236
0,0,-0.9486832980505138,-0.9486832980505138,-0.5555439038407244,-0.5401216222122981
